,tweet_date,tweet_year,tweet_month,tweet_day,tweet_hour,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_lang
1935,2013-11-01 20:09:00+03:00,2013,11,1,20,"#Somali President Addressing a large audience at the University hall in Kismayo, the President pledged an... http://t.co/y3STvqZjhq",,,Facebook,,TRUE,FALSE,2,0,Somali,1,http://t.co/y3STvqZjhq,1,,0,,en
1936,2013-11-01 19:50:00+03:00,2013,11,1,19,Madaxweynaha Jamhuuriyadda federaalka Soomaaliya Mudane Xasan Sheekh Maxamuud ayaa maanta soo gabagabeeyey... http://t.co/qre3PZcczP,,,Facebook,,TRUE,FALSE,1,0,,0,http://t.co/qre3PZcczP,1,,0,,so
1937,2013-10-25 17:11:00+03:00,2013,10,25,17,"#Somalia President today meets members of the Peace &amp; Security Council of the African Union in Mogadishu, 25... http://t.co/iktlIQnLzj",,,Facebook,,TRUE,FALSE,1,2,Somalia,1,http://t.co/iktlIQnLzj,1,,0,,en
1938,2013-10-25 17:08:00+03:00,2013,10,25,17,#Samali President gives an interview to Mary Fitzgerald... http://t.co/MmJUN7Foi4,,,Facebook,,TRUE,FALSE,1,1,Samali,1,http://t.co/MmJUN7Foi4,1,,0,,en
1939,2013-10-25 17:06:00+03:00,2013,10,25,17,#Somalia's Great Progress http://t.co/g7m4d5JYDA http://t.co/spLbKSCF5Q,,,Facebook,,TRUE,FALSE,5,5,Somalia,1,"http://t.co/g7m4d5JYDA, http://t.co/spLbKSCF5Q",2,,0,,en
1940,2013-10-19 15:22:00+03:00,2013,10,19,15,Terrorists can never succeed in #Somalia. Their ideology has failed. Somalis will not be bullied. We reject 100% the poison of extremism.,,,TweetDeck,,TRUE,FALSE,15,7,Somalia,1,,0,,0,,en
1941,2013-10-19 15:22:00+03:00,2013,10,19,15,"My sincere personal condolences to all those affected in the criminal terrorist attack in #Beledweyn, including Ethiopian partners.",,,TweetDeck,,TRUE,FALSE,7,1,Beledweyn,1,,0,,0,,en
1942,2013-10-18 08:53:00+03:00,2013,10,18,8,What our enemies don't want the world to know. They are losing. Somalis will not be repressed. http://t.co/y3BIcxgt7L #Somalia,,,Twitter for Android,,TRUE,FALSE,2,4,Somalia,1,http://t.co/y3BIcxgt7L,1,,0,,en
1943,2013-10-17 09:37:00+03:00,2013,10,17,9,#Mogadishu revisited: France 24 report #Somalia http://t.co/bOBGjHhshf,,,TweetDeck,,TRUE,FALSE,3,1,"Mogadishu, Somalia",2,http://t.co/bOBGjHhshf,1,,0,,en
1944,2013-10-17 09:16:00+03:00,2013,10,17,9,I urge UK regulators &amp; industry to agree new system urgently to prevent great damage to lives &amp; economy in #Somalia http://t.co/V4IVz5Rm5A,,,TweetDeck,,TRUE,FALSE,1,0,Somalia,1,http://t.co/V4IVz5Rm5A,1,,0,,en
1945,2013-10-15 17:09:00+03:00,2013,10,15,17,"I am really pleased with progress in parliament: leadership, unity &amp; excellent partnership with the government http://t.co/5BALgvhpeC",,,TweetDeck,,TRUE,FALSE,2,1,,0,http://t.co/5BALgvhpeC,1,,0,,en
1946,2013-10-15 11:53:00+03:00,2013,10,15,11,"Ciid Mubarak! Peace, forgiveness, unity and let us work together to rebuild a better  #Somalia http://t.co/prlEUj10kX",,,TweetDeck,,TRUE,FALSE,9,9,Somalia,1,,0,,0,photo,en
1947,2013-10-14 21:56:00+03:00,2013,10,14,21,"Ciid Mubaarak, Hambalyo, Hambalyo Dhamaan Muslimiinta Soomaalyeed meel walba oo ay jogaan.  https://t.co/PUlfUHxkzX #Somalia #EidMubarak",,,TweetDeck,,TRUE,FALSE,5,3,"Somalia, EidMubarak",2,https://t.co/PUlfUHxkzX,1,,0,,so
1948,2013-10-13 22:18:00+03:00,2013,10,13,22,"""The government and regulator need to come up with a solution now"" for #Somalia remittances #Barclays #Dahabshiil http://t.co/HLmrDW7DS3",,,TweetDeck,,TRUE,FALSE,9,1,"Somalia, Barclays, Dahabshiil",3,http://t.co/HLmrDW7DS3,1,,0,,en
1949,2013-10-13 20:58:00+03:00,2013,10,13,20,Support for #SNA &amp; #AMISOM will boost campaign against terrorists in #Somalia. #AU total  unity in fighting extremism http://t.co/S54cljYu90,,,TweetDeck,,TRUE,FALSE,4,0,"SNA, AMISOM, Somalia, AU",4,http://t.co/S54cljYu90,1,,0,,en
1950,2013-10-13 20:38:00+03:00,2013,10,13,20,"I am grateful to #AU leaders for total unity in fighting extremism, supporting #Somalia forces &amp; expanding #AMISOM http://t.co/S54cljYu90",,,TweetDeck,,TRUE,FALSE,5,0,"AU, Somalia, AMISOM",3,http://t.co/S54cljYu90,1,,0,,en
1951,2013-10-13 09:14:00+03:00,2013,10,13,9,"We must keep this momentum to lift Somalis out of poverty ""#Somalia slowly turning the corner to economic stability""  http://t.co/XL5QfjO3EM",,,TweetDeck,,TRUE,FALSE,7,2,Somalia,1,http://t.co/XL5QfjO3EM,1,,0,,en
1952,2013-10-12 17:34:00+03:00,2013,10,12,17,#Somalia President meets Ugandan President in Addis Ababa - AU Summit concludes and sends strong objection for... http://t.co/6NVPpKfNu2,,,Facebook,,TRUE,FALSE,5,1,Somalia,1,http://t.co/6NVPpKfNu2,1,,0,,en
1953,2013-10-12 15:07:00+03:00,2013,10,12,15,"#Somalia President meets #Djibouti President in Addis Ababa, where both leaders attend the Extra Ordinary AU... http://t.co/8ca16MSsPz",,,Facebook,,TRUE,FALSE,3,0,"Somalia, Djibouti",2,http://t.co/8ca16MSsPz,1,,0,,en
1954,2013-10-12 12:30:00+03:00,2013,10,12,12,"Give us the tools, we will finish the job. African Union calls for more African troops in #Somalia http://t.co/KoWytsYY6V #World #News #AU",,,TweetDeck,,TRUE,FALSE,4,0,"Somalia, World, News, AU",4,http://t.co/KoWytsYY6V,1,,0,,en
1955,2013-10-12 12:10:00+03:00,2013,10,12,12,"We continue to campaign against #Barclays decision, a  ""recipe for disaster"" for #Somalia says #Dahabshiil - http://t.co/rg5btENGX4",,,TweetDeck,,TRUE,FALSE,13,3,"Barclays, Somalia, Dahabshiil",3,http://t.co/rg5btENGX4,1,,0,,en
1956,2013-10-12 12:06:00+03:00,2013,10,12,12,We welcome all brothers &amp; sisters back to #Somalia! Hidden Talent - Artists Re-Emerge in #Mogadishu - http://t.co/okLEhAyJuy,,,TweetDeck,,TRUE,FALSE,5,0,"Somalia, Mogadishu",2,http://t.co/okLEhAyJuy,1,,0,,en
1957,2013-10-12 10:19:00+03:00,2013,10,12,10,I welcome African unity against the extremists and pledge total war on terrorism in #Somalia  https://t.co/gq24M1HeW1 #AU,,,TweetDeck,,TRUE,FALSE,7,2,"Somalia, AU",2,https://t.co/gq24M1HeW1,1,,0,,en
1958,2013-10-12 09:50:00+03:00,2013,10,12,9,Thank u! RT@MKayanda: Just read Somali's president H.E. Sheikh Mohamud article on Al Jazeera God bless your vision sir @TheVillaSomalia,,,TweetDeck,,TRUE,FALSE,0,0,,0,,0,"MKayanda, TheVillaSomalia",2,,en
1959,2013-10-12 09:47:00+03:00,2013,10,12,9,"Arriving in #Addis for #AU summit. Debate on #ICC, total African unity against #Shabab #Somalia http://t.co/I6zg6rZpQH",,,TweetDeck,,TRUE,FALSE,15,4,"Addis, AU, ICC, Shabab, Somalia",5,,0,,0,photo,en
1960,2013-10-11 16:28:00+03:00,2013,10,11,16,Neither AMISOM nor Somali National Army has a single helicopter in #Somalia. Not good enough. We must deny our enemies territory,,,TweetDeck,,TRUE,FALSE,6,1,Somalia,1,,0,,0,,en
1961,2013-10-11 16:25:00+03:00,2013,10,11,16,"""Education will be another blow to the extremists' ability to recruit vulnerable youth"" Al Jazeera article http://t.co/BaasLaIjcQ #Somalia",,,TweetDeck,,TRUE,FALSE,14,5,Somalia,1,http://t.co/BaasLaIjcQ,1,,0,,en
1962,2013-10-11 16:19:00+03:00,2013,10,11,16,"""The triumph of the many Somalis will be the defeat of the few. Our success will be their failure."" http://t.co/BaasLaIjcQ",,,TweetDeck,,TRUE,FALSE,4,0,,0,http://t.co/BaasLaIjcQ,1,,0,,en
1963,2013-10-11 16:17:00+03:00,2013,10,11,16,Closing money transfer accounts wrecks lives &amp; undermines international community support for #Somalia. Unacceptable. http://t.co/BaasLaIjcQ,,,TweetDeck,,TRUE,FALSE,5,0,Somalia,1,http://t.co/BaasLaIjcQ,1,,0,,en
1964,2013-10-11 16:14:00+03:00,2013,10,11,16,"""Economic recovery of #Somalia will be another nail in the coffin of extremism"" http://t.co/BaasLaIjcQ #shabab @SomaliPM @FawziaYusufAdam",,,TweetDeck,,TRUE,FALSE,9,1,"Somalia, shabab",2,http://t.co/BaasLaIjcQ,1,"SomaliPM, FawziaYusufAdam",2,,en
1965,2013-10-11 16:07:00+03:00,2013,10,11,16,"#Westgate ""epic battle"" in history of #Islam? #Shabab badly educated, divorced from reality, irrelevant to the brighter future for #Somalia",,,TweetDeck,,TRUE,FALSE,9,0,"Westgate, Islam, Shabab, Somalia",4,,0,,0,,en
1966,2013-10-11 16:04:00+03:00,2013,10,11,16,"How to Defeat #Shabab. Information, education &amp; development are fundamental. My AlJazeera editorial @AJEnglish http://t.co/BaasLaIjcQ",,,TweetDeck,,TRUE,FALSE,3,1,Shabab,1,http://t.co/BaasLaIjcQ,1,AJEnglish,1,,en
1967,2013-10-10 22:59:00+03:00,2013,10,10,22,"#MadaxweyneXassan oo la kulmay Fanaanin Qaran,Hibo Nuura iyo Farxaan Xidig kalana dardaarmay dib u dhiska Soomaaliya. http://t.co/3ELDwL2M3D",,,TweetDeck,,TRUE,FALSE,1,3,MadaxweyneXassan,1,,0,,0,photo,so
1968,2013-10-10 22:54:00+03:00,2013,10,10,22,Meeting the great singers Hibo Nuura &amp; Farhan Xidig. I encourage Somali artists to come home &amp; rebuild our #Somalia! http://t.co/7xAk3MpXm5,,,TweetDeck,,TRUE,FALSE,7,6,Somalia,1,,0,,0,photo,en
1969,2013-10-10 13:56:00+03:00,2013,10,10,13,"This is a burning issue. Lives may be lost. ""#Somalia warns of disaster if #Barclays stops money transfers"" #FT http://t.co/CZeyumBIBc",,,TweetDeck,,TRUE,FALSE,10,1,"Somalia, Barclays, FT",3,http://t.co/CZeyumBIBc,1,,0,,en
1970,2013-10-10 09:19:00+03:00,2013,10,10,9,"We must fight our enemies on all fronts: ""A Somali imam declares war on #Shabab, in #Somalia &amp; #Minnesota"" http://t.co/qBPYF02bIh",,,TweetDeck,,TRUE,FALSE,3,0,"Shabab, Somalia, Minnesota",3,http://t.co/qBPYF02bIh,1,,0,,en
1971,2013-10-09 23:54:00+03:00,2013,10,9,23,"Thank you for the support! RT @alijira: @TheVillaSomalia WE DELIGHTED,UNITED,PEACE AND THANKS OUR GOVERNMENT. #Somalia @SomaliPM",,,TweetDeck,,TRUE,FALSE,5,1,Somalia,1,,0,"alijira, TheVillaSomalia, SomaliPM",3,,en
1972,2013-10-09 23:27:00+03:00,2013,10,9,23,Brave &amp; important work against the enemies of #Somalia #US &amp; civilisation - praise &amp; thanks to Abdirizak Bihi http://t.co/iozLHAAHHN,,,TweetDeck,,TRUE,FALSE,6,0,"Somalia, US",2,http://t.co/iozLHAAHHN,1,,0,,en
1973,2013-10-09 17:42:00+03:00,2013,10,9,17,"And more ministers to come! RT @yasmalian I didn't even notice @TheVillaSomalia &amp; @SomaliPM are verified on Twitter now.. You go, #Somalia",,,TweetDeck,,TRUE,FALSE,5,1,Somalia,1,,0,"TheVillaSomalia, SomaliPM",2,,en
1974,2013-10-09 17:11:00+03:00,2013,10,9,17,Congratulations to the people &amp; government of #Uganda on their 51st Independence Day. We pay tribute &amp; thank you for sacrifices in #Somalia,,,TweetDeck,,TRUE,FALSE,9,1,"Uganda, Somalia",2,,0,,0,,en
1975,2013-10-08 17:10:00+03:00,2013,10,8,17,Congratulations to @Moadow for achievement as one of world's top journalists covering conflict http://t.co/yfffBcHgPW #Somalia #Mogadishu,,,TweetDeck,,TRUE,FALSE,2,0,"Somalia, Mogadishu",2,http://t.co/yfffBcHgPW,1,Moadow,1,,en
1976,2013-10-08 16:48:00+03:00,2013,10,8,16,"Hambalyo to the parliament of #Somalia! We are rebuilding our nation, step by step http://t.co/uKiiBDyBa7 #Mogadishu",,,TweetDeck,,TRUE,FALSE,4,1,"Somalia, Mogadishu",2,http://t.co/uKiiBDyBa7,1,,0,,en
1977,2013-10-08 10:35:00+03:00,2013,10,8,10,#Somalia President encourages security forces for their tireless efforts to fighting with terrorists... http://t.co/YgnIoMBYC2,,,Facebook,,TRUE,FALSE,2,0,Somalia,1,http://t.co/YgnIoMBYC2,1,,0,,en
1978,2013-10-01 00:44:00+03:00,2013,9,30,0,"Al Shabaab is not only Somalia problem, Its a Global problem http://t.co/noUaQizCxn",,,Facebook,,TRUE,FALSE,6,0,,0,http://t.co/noUaQizCxn,1,,0,,en
1979,2013-09-30 12:06:00+03:00,2013,9,30,12,Charlie Rose Interviews President Hassan Sheikh http://t.co/TDEY3DGOwt,,,Facebook,,TRUE,FALSE,2,1,,0,http://t.co/TDEY3DGOwt,1,,0,,en
1980,2013-09-29 20:19:00+03:00,2013,9,29,20,#FareedZakaria interviews #Somalia #PresidentHassan Sheik Mohamud #CNN... http://t.co/IFt03UfsC2,,,Facebook,,TRUE,FALSE,6,0,"FareedZakaria, Somalia, PresidentHassan, CNN",4,http://t.co/IFt03UfsC2,1,,0,,en
1981,2013-09-27 05:29:00+03:00,2013,9,27,5,"Statement by H.E. Hassan Sheikh Mohamud 
President of the Federal Republic of Somalia 
68th Session of the United... http://t.co/zUUYXNElWG",,,Facebook,,TRUE,FALSE,0,0,,0,http://t.co/zUUYXNElWG,1,,0,,en
1982,2013-09-27 01:57:00+03:00,2013,9,26,1,Here is the speech by His Excellency #PresidentHassan Sheikh @ the General Assembly of the UN http://t.co/9tTJCbBoxU,,,Facebook,,TRUE,FALSE,1,3,PresidentHassan,1,http://t.co/9tTJCbBoxU,1,,0,,en
1983,2013-09-27 01:55:00+03:00,2013,9,26,1,"Here is the speech by His Excellency #PresidentHassan Sheikh, President of #Somalia @ the General Assembly of the... http://t.co/K7Ai7rpnYE",,,Facebook,,TRUE,FALSE,8,0,"PresidentHassan, Somalia",2,http://t.co/K7Ai7rpnYE,1,,0,,en
1984,2013-09-26 23:02:00+03:00,2013,9,26,23,Live tweeting from the UN General Assembly. The president will speak next check http://t.co/T2u5IqLRfO,,,Facebook,,TRUE,FALSE,3,0,,0,http://t.co/T2u5IqLRfO,1,,0,,en
1985,2013-09-26 22:36:00+03:00,2013,9,26,22,#PresidentHassan Sheikh will speak at the UN General assembly soon Watch LIVE here http://t.co/hpzYq1JZDh http://t.co/V23ZTcsMoM,,,Facebook,,TRUE,FALSE,4,0,PresidentHassan,1,"http://t.co/hpzYq1JZDh, http://t.co/V23ZTcsMoM",2,,0,,en
1986,2013-09-26 21:18:00+03:00,2013,9,26,21,President Hassan will be on Fareed Zakaria GPS Sunday Sept. 29 http://t.co/Dqq4cnxpci,,,Facebook,,TRUE,FALSE,3,1,,0,http://t.co/Dqq4cnxpci,1,,0,,en
1987,2013-09-26 20:43:00+03:00,2013,9,26,20,#PresidentHassan will be on Fareed Zakaria GPS this Sunday http://t.co/Oaa6fqj25n,,,Facebook,,TRUE,FALSE,0,0,PresidentHassan,1,http://t.co/Oaa6fqj25n,1,,0,,en
1988,2013-09-26 15:39:00+03:00,2013,9,26,15,"#PresidentHassan Sheikh and the #Somalia Delegation at the IGAD Partners Forum (Left: Ban Ki Moon, Ethiopian... http://t.co/HUjfX3dCH6",,,Facebook,,TRUE,FALSE,3,0,"PresidentHassan, Somalia",2,http://t.co/HUjfX3dCH6,1,,0,,en
1989,2013-09-26 00:04:00+03:00,2013,9,25,0,Madaxweynaha Soomaaliya Mudane Xasan Shiikh oo la kulmay Xoghayayihii hore ee Arrimaha Dibadda Maraykanka Marwo... http://t.co/4g9FeW0pl9,,,Facebook,,TRUE,FALSE,0,0,,0,http://t.co/4g9FeW0pl9,1,,0,,so
1990,2013-09-25 16:44:00+03:00,2013,9,25,16,"#PresidentHassan Sheikh meets with his #Turkish counterpart President #AbdullahGül, discussing how to boost the... http://t.co/SEme9vv7tC",,,Facebook,,TRUE,FALSE,2,0,"PresidentHassan, Turkish, AbdullahGül",3,http://t.co/SEme9vv7tC,1,,0,,en
1991,2013-09-25 01:48:00+03:00,2013,9,24,1,President Hassan Sheikh will be on Charlie Rose Show @ 1100pm EST..America..  watch the interview at PBS,,,Facebook,,TRUE,FALSE,4,0,,0,,0,,0,,en
1992,2013-09-24 21:09:00+03:00,2013,9,24,21,President Hassan Sheikh met with Assistant Secretary of State for African Affairs: Linda Thomas Greenfeild on... http://t.co/otBbwEcla7,,,Facebook,,TRUE,FALSE,0,1,,0,http://t.co/otBbwEcla7,1,,0,,en
1993,2013-09-23 17:11:00+03:00,2013,9,23,17,Madaxweyne Xasan Sheikh oo ayaa hadda ka khudbaynaya The Ohio State University (John Glenn School of Public Affairs) http://t.co/brN6IuCdtA,,,Facebook,,TRUE,FALSE,0,2,,0,http://t.co/brN6IuCdtA,1,,0,,en
1994,2013-09-23 16:47:00+03:00,2013,9,23,16,"#PresidentHassan Sh. Mohamud in Ohio State University's #John Glenn School of Public Affairs addressing faculty,... http://t.co/b6ffzNECU2",,,Facebook,,TRUE,FALSE,3,1,"PresidentHassan, John",2,http://t.co/b6ffzNECU2,1,,0,,en
1995,2013-09-23 06:05:00+03:00,2013,9,23,6,#Madaxweyne Xassan Sh. oo si heer sare ah loogu soo dhaweeyay Magaaladda Columbus ee gobolka Ohio. http://t.co/lZMC9Ok7Qk,,,Facebook,,TRUE,FALSE,0,0,Madaxweyne,1,http://t.co/lZMC9Ok7Qk,1,,0,,so
1996,2013-09-23 05:54:00+03:00,2013,9,23,5,#PresidentHassan received a warm welcoming by the Somali Community in Ohio. http://t.co/rQ8Autx05F,,,Facebook,,TRUE,FALSE,0,0,PresidentHassan,1,http://t.co/rQ8Autx05F,1,,0,,en
1997,2013-09-21 17:39:00+03:00,2013,9,21,17,#PresidentHassan of Somalia strongly condemns the Nairobi (Westgate Mall) Attack.,,,Facebook,,TRUE,FALSE,9,0,PresidentHassan,1,,0,,0,,en
1998,2013-09-20 20:49:00+03:00,2013,9,20,20,#PresidentHassan Sheikh at Woodrow Wilson Center - Video #SOMALIA http://t.co/6tPX14v33I http://t.co/OID2CmHpRe,,,Facebook,,TRUE,FALSE,2,0,"PresidentHassan, SOMALIA",2,"http://t.co/6tPX14v33I, http://t.co/OID2CmHpRe",2,,0,,en
1999,2013-09-20 20:21:00+03:00,2013,9,20,20,WATCH LIVE STREAMING of Conversation with President Hassan Sheikh #Somalia LIVE from Woodrow Wilson Center... http://t.co/Kel5Pnd1vI,,,Facebook,,TRUE,FALSE,5,0,Somalia,1,http://t.co/Kel5Pnd1vI,1,,0,,en
2000,2013-09-20 19:16:00+03:00,2013,9,20,19,#PresidentHassan Sheikh at the Congressional Black Caucus' Africa Braintrust Conference. Washington DC http://t.co/n4fDaK8Vfs,,,Facebook,,TRUE,FALSE,1,0,PresidentHassan,1,http://t.co/n4fDaK8Vfs,1,,0,,en
2001,2013-09-20 16:01:00+03:00,2013,9,20,16,#PresidentHassan's meeting in Capitol Hill with US Congressmen hosted by Congressman's Keith Ellison(MN-05). The... http://t.co/rYa0sHUIaJ,,,Facebook,,TRUE,FALSE,0,0,PresidentHassan,1,http://t.co/rYa0sHUIaJ,1,,0,,en
2002,2013-09-20 00:45:00+03:00,2013,9,19,0,#PresidentHassan in DC meeting with US government officials on security support and state institutions building... http://t.co/2Fyxux2nLp,,,Facebook,,TRUE,FALSE,5,1,PresidentHassan,1,http://t.co/2Fyxux2nLp,1,,0,,en
2003,2013-09-17 09:57:00+03:00,2013,9,17,9,#Somalia Conference in Brussels on 16 September 2013 was very successful. International partners with Somalia... http://t.co/TBabBZdXsd,,,Facebook,,TRUE,FALSE,4,0,Somalia,1,http://t.co/TBabBZdXsd,1,,0,,en
2004,2013-09-16 14:15:00+03:00,2013,9,16,14,The New Deal Conference is underway in Brussels. A paradigm shift in how the international community engages with... http://t.co/rS2KSGn4gk,,,Facebook,,TRUE,FALSE,6,1,,0,http://t.co/rS2KSGn4gk,1,,0,,en
2005,2013-09-11 22:44:00+03:00,2013,9,11,22,#Somalia President today made historic speech at the Counter Piracy Conference in Dubai... http://t.co/O82LTnJ87m,,,Facebook,,TRUE,FALSE,8,1,Somalia,1,http://t.co/O82LTnJ87m,1,,0,,en
2006,2013-09-10 12:39:00+03:00,2013,9,10,12,#Somalia President visits Jowar on 09 September 2013 - See photos... http://t.co/XtSgsIpPLO,,,Facebook,,TRUE,FALSE,2,1,Somalia,1,http://t.co/XtSgsIpPLO,1,,0,,en
2007,2013-09-10 12:38:00+03:00,2013,9,10,12,#Somalia President receives Chinese delegation in his office on 10th September 2013. See photos... http://t.co/hnmmfjuO1B,,,Facebook,,TRUE,FALSE,6,1,Somalia,1,http://t.co/hnmmfjuO1B,1,,0,,en
2008,2013-09-08 22:50:00+03:00,2013,9,8,22,#Somalia President visits Beledweyn as part of his political outreach... http://t.co/2MuXVMsiXa,,,Facebook,,TRUE,FALSE,5,3,Somalia,1,http://t.co/2MuXVMsiXa,1,,0,,en
2009,2013-09-07 01:43:00+03:00,2013,9,6,1,#Somalia President hosted dinner at Villa Somalia with participants of the political vision conference which ended... http://t.co/sMcEcam8Y6,,,Facebook,,TRUE,FALSE,6,0,Somalia,1,http://t.co/sMcEcam8Y6,1,,0,,en
2010,2013-09-04 18:24:00+03:00,2013,9,4,18,Pictures of #Somalia President swimming at Merca Beach in Lower Shabelle region. https://t.co/O9gRQecjPN,,,Facebook,,TRUE,FALSE,6,1,Somalia,1,https://t.co/O9gRQecjPN,1,,0,,en
2011,2013-09-02 17:26:00+03:00,2013,9,2,17,"H.E. Hassan Sheikh Mohamud, the President of the Federal Republic of #Somalia today opened a historic conference... http://t.co/4FCV1cFrdK",,,Facebook,,TRUE,FALSE,10,0,Somalia,1,http://t.co/4FCV1cFrdK,1,,0,,en
2012,2013-08-28 16:50:00+03:00,2013,8,28,16,"Madaxweynaha oo la hadlayey ciidanka xooga dalka Soomaaliyeed ayaa ku ammaanay, kuna dhiirigeliyey dadaalka ay... http://t.co/J6QHX1GvNB",,,Facebook,,TRUE,FALSE,1,0,,0,http://t.co/J6QHX1GvNB,1,,0,,so
2013,2013-08-27 12:10:00+03:00,2013,8,27,12,President of #Somalia today relaunched Somalia National Security Council in #Mogaidshu... http://t.co/K4vobMjldy,,,Facebook,,TRUE,FALSE,9,1,"Somalia, Mogaidshu",2,http://t.co/K4vobMjldy,1,,0,,en
2014,2013-08-22 14:50:00+03:00,2013,8,22,14,"Waxbarashadu waa aasaaska horumarka bulsho walba, carruurta Soomaaliyeedna waxey xaq u leeyihiin inay helaan... http://t.co/KOO3BkP0Ux",,,Facebook,,TRUE,FALSE,1,0,,0,http://t.co/KOO3BkP0Ux,1,,0,,so
2015,2013-08-08 13:27:00+03:00,2013,8,8,13,#Somalia President sends congratulations to Somalis on the occasion of Eidul Fitra.... http://t.co/O2a9LpZxKt,,,Facebook,,TRUE,FALSE,7,1,Somalia,1,http://t.co/O2a9LpZxKt,1,,0,,en
2016,2013-08-04 18:38:00+03:00,2013,8,4,18,Kampala Summit on #Somalia Troops Contribution Countries' concluded and a communique was issued.... http://t.co/Vt9KTbxkkI,,,Facebook,,TRUE,FALSE,8,2,Somalia,1,http://t.co/Vt9KTbxkkI,1,,0,,en
2017,2013-08-04 10:09:00+03:00,2013,8,4,10,#Somalia President meets President Yoweri Museveni in Kampala ahead of the Somalia Troop Contributing Countries'... http://t.co/dl9UqkNcIB,,,Facebook,,TRUE,FALSE,7,0,Somalia,1,http://t.co/dl9UqkNcIB,1,,0,,en
2018,2013-08-03 16:42:00+03:00,2013,8,3,16,#Somalia President arrives in Kampala ahead of Heads of State &amp; Governments of AMISOM Troop Contributing... http://t.co/Y7iIguROXD,,,Facebook,,TRUE,FALSE,3,0,Somalia,1,http://t.co/Y7iIguROXD,1,,0,,en
2019,2013-07-28 10:42:00+03:00,2013,7,28,10,"Today we are reviewing the media law in order to harmonize all the concerns from #Somali journalists, experts and... http://t.co/3YKFUdyQs1",,,Facebook,,TRUE,FALSE,4,0,Somali,1,http://t.co/3YKFUdyQs1,1,,0,,en
2020,2013-07-28 10:35:00+03:00,2013,7,28,10,"#Somalia PRESIDENT HASSAN: ATTACK ON TURKISH ALLIES ""AN ACT OF COWARDLY DESPERATION"".... http://t.co/nJfSwWahFb",,,Facebook,,TRUE,FALSE,15,0,Somalia,1,http://t.co/nJfSwWahFb,1,,0,,so
2021,2013-07-24 15:30:00+03:00,2013,7,24,15,#Somalia President praised the excellent support of the #EU in a meeting in Mogadishu for the core group on... http://t.co/cDWZmzLsE6,,,Facebook,,TRUE,FALSE,2,0,"Somalia, EU",2,http://t.co/cDWZmzLsE6,1,,0,,en
2022,2013-07-24 15:24:00+03:00,2013,7,24,15,#Somalia President today handed over the Title Deed for the new land of offices for the #European #Union in... http://t.co/JvZS6HAkoP,,,Facebook,,TRUE,FALSE,4,0,"Somalia, European, Union",3,http://t.co/JvZS6HAkoP,1,,0,,en
2023,2013-07-23 13:19:00+03:00,2013,7,23,13,#Somalia calls for Adjudication Panel for future #UN Monitoring Group reports... http://t.co/i8vsy4QxC7,,,Facebook,,TRUE,FALSE,8,0,"Somalia, UN",2,http://t.co/i8vsy4QxC7,1,,0,,en
2024,2013-07-21 15:33:00+03:00,2013,7,21,15,#Somalia President states that security forces should be more discipline and respect to human rights when dealing... http://t.co/zNOBbD3UEc,,,Facebook,,TRUE,FALSE,7,0,Somalia,1,http://t.co/zNOBbD3UEc,1,,0,,en
2025,2013-07-19 10:23:00+03:00,2013,7,19,10,"#Somalia President meets Neil Wigan, #UK Ambassador to #Somalia in #Mogadishu and discussed bi-lateral relations... http://t.co/muiaLXfRUN",,,Facebook,,TRUE,FALSE,3,1,"Somalia, UK, Somalia, Mogadishu",4,http://t.co/muiaLXfRUN,1,,0,,en
2026,2013-07-13 23:33:00+03:00,2013,7,13,23,#Somalia President meets New Deal Committee to discuss Brussels conference on 16 September.... http://t.co/rnDI4pmPHQ,,,Facebook,,TRUE,FALSE,5,1,Somalia,1,http://t.co/rnDI4pmPHQ,1,,0,,en
2027,2013-07-11 14:50:00+03:00,2013,7,11,14,#Somalia President today received in his office EU delegations Erik Solheim and Michelle Cervone.... http://t.co/FfNYeQXgVw,,,Facebook,,TRUE,FALSE,3,0,Somalia,1,http://t.co/FfNYeQXgVw,1,,0,,en
2028,2013-07-10 19:10:00+03:00,2013,7,10,19,#Somalia President sends condolences to Somalis following the death of Somali Ambassador  to South Africa.... http://t.co/ApMIjDQIR6,,,Facebook,,TRUE,FALSE,4,1,Somalia,1,http://t.co/ApMIjDQIR6,1,,0,,en
2029,2013-07-10 08:52:00+03:00,2013,7,10,8,#Somalia President sends congratulations to all Somalis for the month of Ramadan... http://t.co/53LOoUpsoE,,,Facebook,,TRUE,FALSE,6,0,Somalia,1,http://t.co/53LOoUpsoE,1,,0,,en
2030,2013-07-09 22:12:00+03:00,2013,7,9,22,"#Somalia President meets #South #Sudan President in Juba, https://t.co/F2jhLG73r8 http://t.co/3IrLCIUKwW",,,Facebook,,TRUE,FALSE,5,0,"Somalia, South, Sudan",3,"https://t.co/F2jhLG73r8, http://t.co/3IrLCIUKwW",2,,0,,en
