"sector_code","sector","mda_code","mda","sub_code","sub_mda","category_code","category","item_code","item","budget_type","amount","year"
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2216,"Travel expenses","Actuals",34167,2018
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2216,"Travel expenses","Supplemental",144000,2019
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2216,"Travel expenses","Adopted",144000,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2216,"Travel expenses","Actuals",553461,2018
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2216,"Travel expenses","Supplemental",1419000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2216,"Travel expenses","Adopted",1375000,2020
100,"Administration",103,"Office of the Prime Minister",10302,"Environment Directorate",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",423486,2018
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",483000,2019
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",483000,2020
100,"Administration",104,"Ministry of Foreign Affairs",10402,"Embassies",22,"Use of goods and services",2216,"Travel expenses","Actuals",300600,2018
100,"Administration",104,"Ministry of Foreign Affairs",10402,"Embassies",22,"Use of goods and services",2216,"Travel expenses","Supplemental",412800,2019
100,"Administration",104,"Ministry of Foreign Affairs",10402,"Embassies",22,"Use of goods and services",2216,"Travel expenses","Adopted",412800,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",730688,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",1905816,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",1656439,2020
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2216,"Travel expenses","Actuals",27500,2018
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2216,"Travel expenses","Supplemental",37750,2019
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2216,"Travel expenses","Adopted",37750,2020
100,"Administration",105,"Ministry of Finance",10504,"Directorate of Financial Reporting Center",22,"Use of goods and services",2216,"Travel expenses","Actuals",45000,2018
100,"Administration",105,"Ministry of Finance",10504,"Directorate of Financial Reporting Center",22,"Use of goods and services",2216,"Travel expenses","Supplemental",120000,2019
100,"Administration",105,"Ministry of Finance",10504,"Directorate of Financial Reporting Center",22,"Use of goods and services",2216,"Travel expenses","Adopted",120000,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",75500,2018
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",121500,2019
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",233500,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",53097,2018
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",284013,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",370920,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10702,"Somali Refugee and IDPs Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10702,"Somali Refugee and IDPs Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",108,"Ministry of Endowment and Religious Affairs",10801,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
100,"Administration",108,"Ministry of Endowment and Religious Affairs",10801,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
100,"Administration",109,"Ministry of Justice",10901,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",33000,2019
100,"Administration",109,"Ministry of Justice",10901,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",33000,2020
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2216,"Travel expenses","Actuals",10083,2018
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2216,"Travel expenses","Actuals",36660,2018
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2216,"Travel expenses","Supplemental",110000,2019
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2216,"Travel expenses","Adopted",110000,2020
100,"Administration",110,"Judicial Authorities",11002,"Banaadir Court",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",110,"Judicial Authorities",11002,"Banaadir Court",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",110,"Judicial Authorities",11003,"Appeal Court",22,"Use of goods and services",2216,"Travel expenses","Supplemental",5500,2019
100,"Administration",110,"Judicial Authorities",11003,"Appeal Court",22,"Use of goods and services",2216,"Travel expenses","Adopted",5500,2020
100,"Administration",110,"Judicial Authorities",11005,"Judiciary Service Committee",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",110,"Judicial Authorities",11005,"Judiciary Service Committee",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",111,"Attorney General",11101,"Attorny General's Office",22,"Use of goods and services",2216,"Travel expenses","Actuals",16497,2018
100,"Administration",111,"Attorney General",11101,"Attorny General's Office",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
100,"Administration",111,"Attorney General",11101,"Attorny General's Office",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
100,"Administration",112,"Solicitor General",11201,"Solicitor General's Office",22,"Use of goods and services",2216,"Travel expenses","Actuals",9000,2018
100,"Administration",112,"Solicitor General",11201,"Solicitor General's Office",22,"Use of goods and services",2216,"Travel expenses","Supplemental",12000,2019
100,"Administration",112,"Solicitor General",11201,"Solicitor General's Office",22,"Use of goods and services",2216,"Travel expenses","Adopted",12000,2020
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2216,"Travel expenses","Actuals",36000,2018
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2216,"Travel expenses","Supplemental",36000,2019
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2216,"Travel expenses","Adopted",36000,2020
100,"Administration",114,"Ministry of Humanitarian and Disaster Mgt",11401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Actuals",30550,2018
100,"Administration",114,"Ministry of Humanitarian and Disaster Mgt",11401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",77000,2019
100,"Administration",114,"Ministry of Humanitarian and Disaster Mgt",11401,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",77000,2020
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Supplemental",33000,2019
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2216,"Travel expenses","Adopted",33000,2020
100,"Administration",116,"Special Commissions",11601,"Boundaries and Federation Commission",22,"Use of goods and services",2216,"Travel expenses","Actuals",4000,2018
100,"Administration",116,"Special Commissions",11601,"Boundaries and Federation Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",24000,2019
100,"Administration",116,"Special Commissions",11601,"Boundaries and Federation Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",24000,2020
100,"Administration",116,"Special Commissions",11602,"National Reconciliation Commission",22,"Use of goods and services",2216,"Travel expenses","Actuals",2700,2018
100,"Administration",116,"Special Commissions",11602,"National Reconciliation Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",116,"Special Commissions",11602,"National Reconciliation Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",116,"Special Commissions",11603,"National Independent Electoral Commission",22,"Use of goods and services",2216,"Travel expenses","Actuals",40000,2018
100,"Administration",116,"Special Commissions",11603,"National Independent Electoral Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",240000,2019
100,"Administration",116,"Special Commissions",11603,"National Independent Electoral Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",240000,2020
100,"Administration",116,"Special Commissions",11604,"Human Rights Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
100,"Administration",116,"Special Commissions",11604,"Human Rights Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
100,"Administration",116,"Special Commissions",11605,"Independent Constitution Review and Impl. Commission",22,"Use of goods and services",2216,"Travel expenses","Actuals",3000,2018
100,"Administration",116,"Special Commissions",11605,"Independent Constitution Review and Impl. Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",116,"Special Commissions",11605,"Independent Constitution Review and Impl. Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",116,"Special Commissions",11606,"National Civil Service Commission",22,"Use of goods and services",2216,"Travel expenses","Actuals",10082,2018
100,"Administration",116,"Special Commissions",11606,"National Civil Service Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",11000,2019
100,"Administration",116,"Special Commissions",11606,"National Civil Service Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",11000,2020
100,"Administration",116,"Special Commissions",11607,"National Independent AntiCorruption Commission",22,"Use of goods and services",2216,"Travel expenses","Supplemental",22000,2019
100,"Administration",116,"Special Commissions",11607,"National Independent AntiCorruption Commission",22,"Use of goods and services",2216,"Travel expenses","Adopted",22000,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2221,"Education expenses","Supplemental",25000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2221,"Education expenses","Adopted",50000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Actuals",15000,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Supplemental",50000,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Adopted",20000,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2221,"Education expenses","Adopted",23780,2020
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Supplemental",12000,2019
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2221,"Education expenses","Adopted",12000,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2222,"Training expenses","Actuals",71756,2018
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2222,"Training expenses","Supplemental",935000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2222,"Training expenses","Adopted",1050000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2222,"Training expenses","Actuals",235771,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2222,"Training expenses","Supplemental",2136038,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",2590382,2020
100,"Administration",105,"Ministry of Finance",10504,"Directorate of Financial Reporting Center",22,"Use of goods and services",2222,"Training expenses","Supplemental",13548,2019
100,"Administration",105,"Ministry of Finance",10504,"Directorate of Financial Reporting Center",22,"Use of goods and services",2222,"Training expenses","Adopted",13548,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",576120,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Actuals",330045,2018
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Supplemental",755254,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2222,"Training expenses","Adopted",630860,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2231,"Consulting and professional fees","Actuals",2170669,2018
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",2270440,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",2209385,2020
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Actuals",404262,2018
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",320000,2019
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",320000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Actuals",4710403,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",9692500,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",22123303,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",1493572,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Actuals",479550,2018
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Supplemental",3864195,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2231,"Consulting and professional fees","Adopted",4295047,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2232,"Medical fees","Supplemental",15000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2232,"Medical fees","Adopted",15000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2232,"Medical fees","Actuals",373275,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2232,"Medical fees","Supplemental",660000,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2232,"Medical fees","Adopted",656844,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2232,"Medical fees","Supplemental",50000,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2232,"Medical fees","Adopted",104000,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2241,"Bank commissions","Actuals",36541,2018
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2241,"Bank commissions","Supplemental",50000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2241,"Bank commissions","Adopted",39000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Actuals",384453,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Supplemental",449399,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",352086,2020
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2241,"Bank commissions","Actuals",4389916,2018
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2241,"Bank commissions","Supplemental",2981482,2019
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2241,"Bank commissions","Adopted",1080000,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Actuals",17030,2018
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Supplemental",111273,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2241,"Bank commissions","Adopted",231913,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Actuals",5320,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Supplemental",16500,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Adopted",52484,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Supplemental",2500,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2243,"Insurance charges/premium","Adopted",21400,2020
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2251,"Health and hygiene","Actuals",250000,2018
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2251,"Health and hygiene","Supplemental",3e+05,2019
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2251,"Health and hygiene","Adopted",3e+05,2020
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2251,"Health and hygiene","Actuals",243000,2018
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2251,"Health and hygiene","Supplemental",90000,2019
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2251,"Health and hygiene","Adopted",90000,2020
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2251,"Health and hygiene","Actuals",110000,2018
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2251,"Health and hygiene","Supplemental",120000,2019
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2251,"Health and hygiene","Adopted",120000,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2252,"Agricultural supplies and inputs","Adopted",1040000,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2253,"Military materials, supplies and services","Supplemental",10000,2019
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",5e+05,2019
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",125600,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",1726094,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",101548,2020
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2255,"Other specialized materials and services","Actuals",776400,2018
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",819300,2019
100,"Administration",113,"Auditor General",11301,"Auditor General's Office",22,"Use of goods and services",2255,"Other specialized materials and services","Adopted",819300,2020
100,"Administration",114,"Ministry of Humanitarian and Disaster Mgt",11401,"Ministry",22,"Use of goods and services",2255,"Other specialized materials and services","Supplemental",60920,2019
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2256,"Special operational services","Supplemental",2697750,2019
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2256,"Special operational services","Adopted",1700000,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2256,"Special operational services","Supplemental",5e+05,2019
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2256,"Special operational services","Adopted",5e+05,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2256,"Special operational services","Adopted",424139,2020
100,"Administration",109,"Ministry of Justice",10901,"Ministry",22,"Use of goods and services",2256,"Special operational services","Supplemental",30000,2019
100,"Administration",109,"Ministry of Justice",10901,"Ministry",22,"Use of goods and services",2256,"Special operational services","Adopted",30000,2020
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2256,"Special operational services","Actuals",220000,2018
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2256,"Special operational services","Supplemental",240000,2019
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2256,"Special operational services","Adopted",240000,2020
100,"Administration",116,"Special Commissions",11603,"National Independent Electoral Commission",22,"Use of goods and services",2256,"Special operational services","Supplemental",105426,2019
100,"Administration",116,"Special Commissions",11603,"National Independent Electoral Commission",22,"Use of goods and services",2256,"Special operational services","Adopted",105426,2020
100,"Administration",101,"Office of the Presidency",10101,"Office of the Presidency",22,"Use of goods and services",2261,"Other General Expenses","Actuals",571415,2018
100,"Administration",101,"Office of the Presidency",10101,"Office of the Presidency",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",661550,2019
100,"Administration",101,"Office of the Presidency",10101,"Office of the Presidency",22,"Use of goods and services",2261,"Other General Expenses","Adopted",661550,2020
100,"Administration",102,"Parliament",10201,"Office of Speaker (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Actuals",516785,2018
100,"Administration",102,"Parliament",10201,"Office of Speaker (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",596593,2019
100,"Administration",102,"Parliament",10201,"Office of Speaker (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Adopted",596593,2020
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Actuals",379800,2018
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",549512,2019
100,"Administration",102,"Parliament",10202,"Member of Parliament (People's House)",22,"Use of goods and services",2261,"Other General Expenses","Adopted",549512,2020
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2261,"Other General Expenses","Actuals",53333,2018
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",204900,2019
100,"Administration",102,"Parliament",10203,"Upper House (Senate)",22,"Use of goods and services",2261,"Other General Expenses","Adopted",204900,2020
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2261,"Other General Expenses","Actuals",895733,2018
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",927000,2019
100,"Administration",103,"Office of the Prime Minister",10301,"Office of the Prime Minister",22,"Use of goods and services",2261,"Other General Expenses","Adopted",1137000,2020
100,"Administration",103,"Office of the Prime Minister",10302,"Environment Directorate",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",60000,2019
100,"Administration",104,"Ministry of Foreign Affairs",10401,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",94000,2019
100,"Administration",104,"Ministry of Foreign Affairs",10402,"Embassies",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",599046,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",1005675,2018
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",692850,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",947310,2020
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2261,"Other General Expenses","Actuals",22000,2018
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",24000,2019
100,"Administration",105,"Ministry of Finance",10502,"Accountant General",22,"Use of goods and services",2261,"Other General Expenses","Adopted",24000,2020
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2261,"Other General Expenses","Actuals",140761,2018
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",250000,2019
100,"Administration",105,"Ministry of Finance",10503,"Other Activities of the State",22,"Use of goods and services",2261,"Other General Expenses","Adopted",338155,2020
100,"Administration",106,"Ministry of Planning and Economic Development",10601,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",132000,2020
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",720000,2018
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",1099194,2019
100,"Administration",107,"Ministry of Interior and Federal Affairs",10701,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",1252734,2020
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2261,"Other General Expenses","Actuals",2638088,2018
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",2619024,2019
100,"Administration",109,"Ministry of Justice",10902,"Custodian Corps",22,"Use of goods and services",2261,"Other General Expenses","Adopted",2619024,2020
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2261,"Other General Expenses","Actuals",108000,2018
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",144000,2019
100,"Administration",110,"Judicial Authorities",11001,"Supreme Court",22,"Use of goods and services",2261,"Other General Expenses","Adopted",144000,2020
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Actuals",1525000,2018
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Supplemental",1447080,2019
100,"Administration",115,"Ministry of Constitution",11501,"Ministry",22,"Use of goods and services",2261,"Other General Expenses","Adopted",1447080,2020
100,"Administration",105,"Ministry of Finance",10501,"Ministry",23,"Consumption of fixed capital",2311,"Buildings and structures","Supplemental",1400000,2019
100,"Administration",105,"Ministry of Finance",10501,"Ministry",23,"Consumption of fixed capital",2311,"Buildings and structures","Adopted",1400000,2020
